标准向前行递推法
学号:2022302141211, 其中l<=180, 角度为30度
--------------------------------------
L      M         Pln[l][m]
162    102   0.0000105750200385
162    103   0.0000043522342562
162    104   0.0000017515658230
162    105   0.0000006894851384
162    106   0.0000002655197452
162    107   0.0000001000507421
162    108   0.0000000368946213
162    109   0.0000000133162777
162    110   0.0000000047046581
162    111   0.0000000016271894
162    112   0.0000000005509899
162    113   0.0000000001826699
162    114   0.0000000000592955
162    115   0.0000000000188458
162    116   0.0000000000058647
162    117   0.0000000000017869
162    118   0.0000000000005330
162    119   0.0000000000001557
162    120   0.0000000000000445
162    121   0.0000000000000125
162    122   0.0000000000000034
162    123   0.0000000000000009
162    124   0.0000000000000002
162    125   0.0000000000000001
162    126   0.0000000000000000
162    127   0.0000000000000000
162    128   0.0000000000000000
162    129   0.0000000000000000
162    130   0.0000000000000000
162    131   0.0000000000000000
162    132   0.0000000000000000
162    133   0.0000000000000000
162    134   0.0000000000000000
162    135   0.0000000000000000
162    136   0.0000000000000000
162    137   0.0000000000000000
162    138   0.0000000000000000
162    139   0.0000000000000000
162    140   0.0000000000000000
162    141   0.0000000000000000
162    142   0.0000000000000000
162    143   0.0000000000000000
162    144   0.0000000000000000
162    145   0.0000000000000000
162    146   0.0000000000000000
162    147   0.0000000000000000
162    148   0.0000000000000000
162    149   0.0000000000000000
162    150   0.0000000000000000
162    151   0.0000000000000000
162    152   0.0000000000000000
162    153   0.0000000000000000
162    154   0.0000000000000000
162    155   0.0000000000000000
162    156   0.0000000000000000
162    157   0.0000000000000000
162    158   0.0000000000000000
162    159   0.0000000000000000
162    160   0.0000000000000000
162    161   0.0000000000000000
162    162   0.0000000000000000

163    0     -1.5957528022560816
163    1     -0.0089648668082812
163    2     2.2566297325102669
163    3     0.1045998947378421
163    4     -2.2502330325941187
163    5     -0.2953920701367034
163    6     2.2193440293801263
163    7     0.5778113437455473
163    8     -2.1341407310571809
163    9     -0.9402056768452649
163    10    1.9552755022821495
163    11    1.3556831616295275
163    12    -1.6393455272836375
163    13    -1.7743156441310832
163    14    1.1497681985431347
163    15    2.1176457336623566
163    16    -0.4743705806800345
163    17    -2.2805601232776720
163    18    -0.3514866181961284
163    19    2.1472025978640152
163    20    1.2223235020394123
163    21    -1.6267627493299033
163    22    -1.9534367947398008
163    23    0.7088492889494610
163    24    2.3042021232472329
163    25    0.4755484584986757
163    26    -2.0514009982698207
163    27    -1.6212129646073929
163    28    1.1127083123666877
163    29    2.2933301153582146
163    30    0.3186420091806329
163    31    -2.0898427044264123
163    32    -1.7178449293358931
163    33    0.9040504923859017
163    34    2.3658487524511131
163    35    0.8382754528425650
163    36    -1.7322814424068815
163    37    -2.1949477265105060
163    38    -0.0329900275611409
163    39    2.1709193770813431
163    40    1.8816288201483213
163    41    -0.5284262479863050
163    42    -2.3592828290537580
163    43    -1.6448547404747527
163    44    0.8087914319427872
163    45    2.4313404905263796
163    46    1.6031645010881066
163    47    -0.8061270355253810
163    48    -2.4451623375157885
163    49    -1.7961778417738292
163    50    0.4935287167147139
163    51    2.3495894151020087
163    52    2.1804317338347294
163    53    0.1818974920442739
163    54    -1.9691118647010246
163    55    -2.5718447315371193
163    56    -1.2124491344864294
163    57    1.0449670261967259
163    58    2.5634860150798242
163    59    2.3259183838635771
163    60    0.5515343341606238
163    61    -1.5772636396283084
163    62    -2.7530526680214842
163    63    -2.3321074760984879
163    64    -0.6173729650852484
163    65    1.4276794584259276
163    66    2.7650310012969781
163    67    2.8004844624801368
163    68    1.5913536469870733
163    69    -0.2841169614818586
163    70    -2.0552347945533640
163    71    -3.0932899829664264
163    72    -3.1122095989066314
163    73    -2.1931773903977780
163    74    -0.6746051330600709
163    75    1.0126288503160443
163    76    2.4911093087266947
163    77    3.5223948948421420
163    78    4.0258720134109431
163    79    4.0487926646188814
163    80    3.7139101863694370
163    81    3.1675720444678590
163    82    2.5417903507696655
163    83    1.9342839617322525
163    84    1.4039124578555444
163    85    0.9760135029979771
163    86    0.6520979369664799
163    87    0.4198244094338750
163    88    0.2610158487325862
163    89    0.1569997261397504
163    90    0.0915019440220630
163    91    0.0517406108789677
163    92    0.0284181373657775
163    93    0.0151758220149820
163    94    0.0078863961281720
163    95    0.0039912386002526
163    96    0.0019684976685776
163    97    0.0009467236468788
163    98    0.0004442296212711
163    99    0.0002034688636639
163    100   0.0000910087023538
163    101   0.0000397677752883
163    102   0.0000169822208531
163    103   0.0000070893767204
163    104   0.0000028939640860
163    105   0.0000011554671661
163    106   0.0000004513330105
163    107   0.0000001725026780
163    108   0.0000000645249092
163    109   0.0000000236241010
163    110   0.0000000084670764
163    111   0.0000000029710287
163    112   0.0000000010207315
163    113   0.0000000003433801
163    114   0.0000000001131142
163    115   0.0000000000364879
163    116   0.0000000000115259
163    117   0.0000000000035652
163    118   0.0000000000010799
163    119   0.0000000000003203
163    120   0.0000000000000930
163    121   0.0000000000000264
163    122   0.0000000000000074
163    123   0.0000000000000020
163    124   0.0000000000000005
163    125   0.0000000000000001
163    126   0.0000000000000000
163    127   0.0000000000000000
163    128   0.0000000000000000
163    129   0.0000000000000000
163    130   0.0000000000000000
163    131   0.0000000000000000
163    132   0.0000000000000000
163    133   0.0000000000000000
163    134   0.0000000000000000
163    135   0.0000000000000000
163    136   0.0000000000000000
163    137   0.0000000000000000
163    138   0.0000000000000000
163    139   0.0000000000000000
163    140   0.0000000000000000
163    141   0.0000000000000000
163    142   0.0000000000000000
163    143   0.0000000000000000
163    144   0.0000000000000000
163    145   0.0000000000000000
163    146   0.0000000000000000
163    147   0.0000000000000000
163    148   0.0000000000000000
163    149   0.0000000000000000
163    150   0.0000000000000000
163    151   0.0000000000000000
163    152   0.0000000000000000
163    153   0.0000000000000000
163    154   0.0000000000000000
163    155   0.0000000000000000
163    156   0.0000000000000000
163    157   0.0000000000000000
163    158   0.0000000000000000
163    159   0.0000000000000000
163    160   0.0000000000000000
163    161   0.0000000000000000
163    162   0.0000000000000000
163    163   0.0000000000000000

164    0     -1.3830126779471512
164    1     -1.1361182518887729
164    2     1.9320217778032249
164    3     1.2175820892706768
164    4     -1.8552977604699949
164    5     -1.3740988738438882
164    6     1.7108785832081914
164    7     1.5907428158300312
164    8     -1.4765887862422995
164    9     -1.8403034450775939
164    10    1.1277142726518106
164    11    2.0789496589462590
164    12    -0.6454215675085879
164    13    -2.2434479554292976
164    14    0.0294913699617157
164    15    2.2533459557177675
164    16    0.6854498759670954
164    17    -2.0225695132558137
164    18    -1.4140818736455441
164    19    1.4845009021616793
164    20    2.0132683919921472
164    21    -0.6310301355984924
164    22    -2.2963295194341558
164    23    -0.4423935003968492
164    24    2.0818306586603281
164    25    1.5068208386217183
164    26    -1.2808142716582582
164    27    -2.2188552479899366
164    28    0.0025335206070933
164    29    2.2227377344899213
164    30    1.3772412882935354
164    31    -1.3398623390152391
164    32    -2.2700441930776454
164    33    -0.2189577501149891
164    34    2.1175141278259884
164    35    1.7698376983266502
164    36    -0.7844592287692016
164    37    -2.3822150231583037
164    38    -1.1207299940252742
164    39    1.4633034770420343
164    40    2.3604396064033035
164    41    0.5858211578551950
164    42    -1.8415549597538832
164    43    -2.2728021598447961
164    44    -0.2893109460251567
164    45    1.9983378507048939
164    46    2.2603880896722823
164    47    0.2806756239274283
164    48    -1.9745106403002721
164    49    -2.3699034116994762
164    50    -0.5858188519701641
164    51    1.7266176932978810
164    52    2.5395409406095051
164    53    1.2040311816439213
164    54    -1.1240303350269760
164    55    -2.5614298701813385
164    56    -2.0248501637713021
164    57    0.0249175411652768
164    58    2.0616260664723316
164    59    2.6691799372749987
164    60    1.4903559300062017
164    61    -0.6510202857016901
164    62    -2.3959149415925394
164    63    -2.7289825237011462
164    64    -1.5222153195996417
164    65    0.5064750919574779
164    66    2.2823086788166775
164    67    2.9601368827754970
164    68    2.2907153442501427
164    69    0.6387993014110489
164    70    -1.2737332756359410
164    71    -2.7189340392379755
164    72    -3.2360345908783126
164    73    -2.7380843024956532
164    74    -1.4579842919832933
164    75    0.1991618934673274
164    76    1.8171388827957160
164    77    3.0851794197343145
164    78    3.8476821328285906
164    79    4.0950348911199024
164    80    3.9193261904097185
164    81    3.4603578956650263
164    82    2.8601656070715413
164    83    2.2344006556204614
164    84    1.6607873550397172
164    85    1.1802404409545977
164    86    0.8049229626202274
164    87    0.5283828825109473
164    88    0.3346518251181501
164    89    0.2049021621253678
164    90    0.1214870468423935
164    91    0.0698485241631503
164    92    0.0389902832136569
164    93    0.0211536834433337
164    94    0.0111647069732753
164    95    0.0057371174813268
164    96    0.0028723547744753
164    97    0.0014020338034982
164    98    0.0006675796683055
164    99    0.0003102372081279
164    100   0.0001407763551817
164    101   0.0000624006339389
164    102   0.0000270291136240
164    103   0.0000114446273324
164    104   0.0000047383493015
164    105   0.0000019187696516
164    106   0.0000007601356494
164    107   0.0000002946607416
164    108   0.0000001117881748
164    109   0.0000000415127111
164    110   0.0000000150916774
164    111   0.0000000053717456
164    112   0.0000000018722178
164    113   0.0000000006389889
164    114   0.0000000002135754
164    115   0.0000000000699112
164    116   0.0000000000224124
164    117   0.0000000000070368
164    118   0.0000000000021638
